Konto;Kontobeschriftung;SprachId;Kontenrahmen ID
2227;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2228;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2229;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2230;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2231;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2232;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2233;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2234;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2235;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2236;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2237;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2238;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2239;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2240;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2241;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2242;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2243;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2244;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2245;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2246;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2247;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2248;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2249;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2250;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2251;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2252;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2253;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2254;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2255;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2256;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2257;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2258;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2259;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2260;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2261;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2262;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2263;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2264;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2265;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2266;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2267;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2268;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2269;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2270;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2271;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2272;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2273;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2274;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2275;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2276;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2277;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2278;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2279;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2280;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2281;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2282;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2283;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2284;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2285;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2286;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2287;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2288;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2289;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2290;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2291;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2292;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2293;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2294;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2295;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2296;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2297;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2298;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2299;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2300;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2301;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2302;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2303;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2304;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2305;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2306;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2307;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2308;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2309;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2310;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2311;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2312;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2313;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2314;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2315;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2316;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2317;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2318;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2319;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2320;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2321;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2322;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2323;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2324;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2325;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2326;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2327;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2328;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2329;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2330;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2331;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2332;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2333;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2334;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2335;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2336;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2337;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2338;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2339;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2340;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2341;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2342;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2343;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2344;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2345;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2346;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2347;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2348;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2349;Cost of real estate (VAT key possible);en_US;D871D9715A904125974B545FC0FF0681
2350;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2351;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2352;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2353;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2354;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2355;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2356;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2357;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2358;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2359;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2360;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2361;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2362;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2363;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2364;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2365;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2366;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2367;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2368;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2369;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2370;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2371;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2372;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2373;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2374;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2375;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2376;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2377;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2378;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2379;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2380;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2381;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2382;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2383;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2384;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2385;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2386;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2387;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2388;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2389;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2390;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2391;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2392;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2393;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2394;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2395;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2396;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2397;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2398;Income from real estate;en_US;D871D9715A904125974B545FC0FF0681
2399;Income real estate (VAT key possible);en_US;D871D9715A904125974B545FC0FF0681
2500;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2501;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2502;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2503;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2504;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2505;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2506;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2507;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2508;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2509;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2510;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2511;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2512;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2513;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2514;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2515;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2516;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2517;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2518;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2519;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2520;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2521;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2522;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2523;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2524;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2525;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2526;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2527;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2528;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2529;Private withdrawals, general;en_US;D871D9715A904125974B545FC0FF0681
2530;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2531;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2532;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2533;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2534;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2535;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2536;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2537;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2538;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2539;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2540;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2541;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2542;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2543;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2544;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2545;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2546;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2547;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2548;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2549;Non-cash withdrawals;en_US;D871D9715A904125974B545FC0FF0681
2550;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2551;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2552;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2553;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2554;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2555;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2556;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2557;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2558;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2559;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2560;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2561;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2562;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2563;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2564;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2565;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2566;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2567;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2568;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2569;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2570;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2571;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2572;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2573;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2574;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2575;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2576;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2577;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2578;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2579;Private taxes;en_US;D871D9715A904125974B545FC0FF0681
2580;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2581;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2582;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2583;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2584;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2585;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2586;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2587;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2588;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2589;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2590;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2591;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2592;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2593;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2594;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2595;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2596;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2597;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2598;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2599;Private contributions;en_US;D871D9715A904125974B545FC0FF0681
2600;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2601;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2602;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2603;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2604;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2605;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2606;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2607;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2608;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2609;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2610;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2611;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2612;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2613;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2614;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2615;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2616;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2617;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2618;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2619;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2620;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2621;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2622;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2623;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2624;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2625;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2626;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2627;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2628;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2629;Spec. pers. dedctns, partly dedctbl;en_US;D871D9715A904125974B545FC0FF0681
2630;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2631;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2632;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2633;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2634;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2635;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2636;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2637;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2638;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2639;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2640;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2641;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2642;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2643;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2644;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2645;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2646;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2647;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2648;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2649;Spec. pers. dedctns, fully deductible;en_US;D871D9715A904125974B545FC0FF0681
2650;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2651;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2652;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2653;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2654;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2655;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2656;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2657;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2658;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2659;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2660;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2661;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2662;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2663;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2664;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2665;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2666;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2667;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2668;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2669;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2670;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2671;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2672;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2673;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2674;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2675;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2676;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2677;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2678;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2679;Non-cash benefits, donations;en_US;D871D9715A904125974B545FC0FF0681
2680;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2681;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2682;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2683;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2684;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2685;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2686;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2687;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2688;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2689;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2690;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2691;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2692;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2693;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2694;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2695;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2696;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2697;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2698;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2699;Extraordinary expenses;en_US;D871D9715A904125974B545FC0FF0681
2700;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2701;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2702;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2703;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
2704;Cost of real estate;en_US;D871D9715A904125974B545FC0FF0681
